route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,direction_name,wheelchair_accessible
302,Weekday,1719__201010_Timetable_-_2026-02,Whitby Station,1,201010_Timetable_-_2026-02,100.0.2515576862_Timetable_-_2026-02,Southbound,1
407,Weekday,171__401073_Timetable_-_2026-02,D - North Campus via Nonquon,0,401073_Timetable_-_2026-02,100.0.24459869412_Timetable_-_2026-02,Northbound,1
302,Weekday,1720__201066_Timetable_-_2026-02,C - North Campus,0,201066_Timetable_-_2026-02,100.0.2515576863_Timetable_-_2026-02,Northbound,1
302,Weekday,1721__201046_Timetable_-_2026-02,Whitby Station,1,201046_Timetable_-_2026-02,100.0.2515576862_Timetable_-_2026-02,Southbound,1
302,Weekday,1722__201034_Timetable_-_2026-02,North Campus,0,201034_Timetable_-_2026-02,100.0.2515576861_Timetable_-_2026-02,Northbound,1
302,Weekday,1723__201066_Timetable_-_2026-02,North Campus,0,201066_Timetable_-_2026-02,100.0.2515576861_Timetable_-_2026-02,Northbound,1
302,Weekday,1724__201034_Timetable_-_2026-02,Whitby Station,1,201034_Timetable_-_2026-02,100.0.2515576862_Timetable_-_2026-02,Southbound,1
392,Weekday,1725__201042_Timetable_-_2026-02,Whitby Station,0,201042_Timetable_-_2026-02,100.0.2515577202_Timetable_-_2026-02,Northbound,1
302,Weekday,1726__201012_Timetable_-_2026-02,Whitby Station,1,201012_Timetable_-_2026-02,100.0.2515576862_Timetable_-_2026-02,Southbound,1
302,Weekday,1727__201066_Timetable_-_2026-02,North Campus,0,201066_Timetable_-_2026-02,100.0.2515576861_Timetable_-_2026-02,Northbound,1
392,Weekday,1728__201042_Timetable_-_2026-02,Whitby Station,0,201042_Timetable_-_2026-02,100.0.2515577202_Timetable_-_2026-02,Northbound,1
302,Weekday,1729__201046_Timetable_-_2026-02,North Campus,0,201046_Timetable_-_2026-02,100.0.2515576861_Timetable_-_2026-02,Northbound,1
407,Weekday,172__401073_Timetable_-_2026-02,A - Raleigh via Colonel Sam,1,401073_Timetable_-_2026-02,100.0.25155726414_Timetable_-_2026-02,Southbound,1
302,Weekday,1730__201068_Timetable_-_2026-02,Whitby Station,1,201068_Timetable_-_2026-02,100.0.2515576862_Timetable_-_2026-02,Southbound,1
302,Weekday,1731__201034_Timetable_-_2026-02,North Campus,0,201034_Timetable_-_2026-02,100.0.2515576861_Timetable_-_2026-02,Northbound,1
302,Weekday,1732__201013_Timetable_-_2026-02,North Campus,0,201013_Timetable_-_2026-02,100.0.2515576861_Timetable_-_2026-02,Northbound,1
302,Weekday,1733__201013_Timetable_-_2026-02,Whitby Station,1,201013_Timetable_-_2026-02,100.0.2515576862_Timetable_-_2026-02,Southbound,1
392,Weekday,1734__201011_Timetable_-_2026-02,Whitby Station,0,201011_Timetable_-_2026-02,100.0.2515577202_Timetable_-_2026-02,Northbound,1
392,Weekday,1735__201042_Timetable_-_2026-02,Whitby Station,0,201042_Timetable_-_2026-02,100.0.2515577202_Timetable_-_2026-02,Northbound,1
302,Weekday,1736__201066_Timetable_-_2026-02,C - Whitby Station,1,201066_Timetable_-_2026-02,100.0.2515576864_Timetable_-_2026-02,Southbound,1
392,Weekday,1737__201011_Timetable_-_2026-02,Whitby Station,0,201011_Timetable_-_2026-02,100.0.2515577202_Timetable_-_2026-02,Northbound,1
392,Weekday,1738__201042_Timetable_-_2026-02,Ontario Shores,1,201042_Timetable_-_2026-02,100.0.2515577201_Timetable_-_2026-02,Southbound,1
392,Weekday,1739__201042_Timetable_-_2026-02,Ontario Shores,1,201042_Timetable_-_2026-02,100.0.2515577201_Timetable_-_2026-02,Southbound,1
407,Weekday,173__401036_Timetable_-_2026-02,Raleigh,1,401036_Timetable_-_2026-02,100.0.25155726413_Timetable_-_2026-02,Southbound,1
392,Weekday,1740__201011_Timetable_-_2026-02,Whitby Station,0,201011_Timetable_-_2026-02,100.0.2515577202_Timetable_-_2026-02,Northbound,1
392,Weekday,1741__201042_Timetable_-_2026-02,Ontario Shores,1,201042_Timetable_-_2026-02,100.0.2515577201_Timetable_-_2026-02,Southbound,1
302,Weekday,1742__201069_Timetable_-_2026-02,North Campus,0,201069_Timetable_-_2026-02,100.0.2515576861_Timetable_-_2026-02,Northbound,1
302,Weekday,1743__201046_Timetable_-_2026-02,Whitby Station,1,201046_Timetable_-_2026-02,100.0.2515576862_Timetable_-_2026-02,Southbound,1
392,Weekday,1744__201011_Timetable_-_2026-02,Whitby Station,0,201011_Timetable_-_2026-02,100.0.2515577202_Timetable_-_2026-02,Northbound,1
302,Weekday,1745__201037_Timetable_-_2026-02,Whitby Station,1,201037_Timetable_-_2026-02,100.0.2515576862_Timetable_-_2026-02,Southbound,1
392,Weekday,1746__201011_Timetable_-_2026-02,Ontario Shores,1,201011_Timetable_-_2026-02,100.0.2515577201_Timetable_-_2026-02,Southbound,1
302,Weekday,1747__201034_Timetable_-_2026-02,Whitby Station,1,201034_Timetable_-_2026-02,100.0.2515576862_Timetable_-_2026-02,Southbound,1
392,Weekday,1748__201042_Timetable_-_2026-02,Whitby Station,0,201042_Timetable_-_2026-02,100.0.2515577202_Timetable_-_2026-02,Northbound,1
392,Weekday,1749__201042_Timetable_-_2026-02,Whitby Station,0,201042_Timetable_-_2026-02,100.0.2515577202_Timetable_-_2026-02,Northbound,1
407,Weekday,174__401036_Timetable_-_2026-02,North Campus,0,401036_Timetable_-_2026-02,100.0.24459869411_Timetable_-_2026-02,Northbound,1
392,Weekday,1750__201011_Timetable_-_2026-02,Whitby Station,0,201011_Timetable_-_2026-02,100.0.2515577202_Timetable_-_2026-02,Northbound,1
302,Weekday,1751__201013_Timetable_-_2026-02,Whitby Station,1,201013_Timetable_-_2026-02,100.0.2515576862_Timetable_-_2026-02,Southbound,1
392,Weekday,1752__201011_Timetable_-_2026-02,Whitby Station,0,201011_Timetable_-_2026-02,100.0.2515577202_Timetable_-_2026-02,Northbound,1
392,Weekday,1753__201042_Timetable_-_2026-02,Ontario Shores,1,201042_Timetable_-_2026-02,100.0.2515577201_Timetable_-_2026-02,Southbound,1
302,Weekday,1754__201066_Timetable_-_2026-02,Whitby Station,1,201066_Timetable_-_2026-02,100.0.2515576862_Timetable_-_2026-02,Southbound,1
302,Weekday,1755__201046_Timetable_-_2026-02,Whitby Station,1,201046_Timetable_-_2026-02,100.0.2515576862_Timetable_-_2026-02,Southbound,1
392,Weekday,1756__201042_Timetable_-_2026-02,Whitby Station,0,201042_Timetable_-_2026-02,100.0.2515577202_Timetable_-_2026-02,Northbound,1
302,Weekday,1757__201066_Timetable_-_2026-02,North Campus,0,201066_Timetable_-_2026-02,100.0.2515576861_Timetable_-_2026-02,Northbound,1
302,Weekday,1758__201042_Timetable_-_2026-02,North Campus,0,201042_Timetable_-_2026-02,100.0.2515576865_Timetable_-_2026-02,Northbound,1
392,Weekday,1759__201011_Timetable_-_2026-02,Whitby Station,0,201011_Timetable_-_2026-02,100.0.2515577202_Timetable_-_2026-02,Northbound,1
407,Weekday,175__401074_Timetable_-_2026-02,D - North Campus via Nonquon,0,401074_Timetable_-_2026-02,100.0.24459869412_Timetable_-_2026-02,Northbound,1
392,Weekday,1760__201011_Timetable_-_2026-02,Ontario Shores,1,201011_Timetable_-_2026-02,100.0.2515577201_Timetable_-_2026-02,Southbound,1
392,Weekday,1761__201069_Timetable_-_2026-02,Whitby Station,0,201069_Timetable_-_2026-02,100.0.2515577202_Timetable_-_2026-02,Northbound,1
302,Weekday,1762__201046_Timetable_-_2026-02,North Campus,0,201046_Timetable_-_2026-02,100.0.2515576861_Timetable_-_2026-02,Northbound,1
302,Weekday,1763__201046_Timetable_-_2026-02,North Campus,0,201046_Timetable_-_2026-02,100.0.2515576861_Timetable_-_2026-02,Northbound,1
302,Weekday,1764__201046_Timetable_-_2026-02,North Campus,0,201046_Timetable_-_2026-02,100.0.2515576861_Timetable_-_2026-02,Northbound,1
392,Weekday,1765__201069_Timetable_-_2026-02,Whitby Station,0,201069_Timetable_-_2026-02,100.0.2515577202_Timetable_-_2026-02,Northbound,1
392,Weekday,1766__201011_Timetable_-_2026-02,Whitby Station,0,201011_Timetable_-_2026-02,100.0.2515577202_Timetable_-_2026-02,Northbound,1
302,Weekday,1767__201034_Timetable_-_2026-02,Whitby Station,1,201034_Timetable_-_2026-02,100.0.2515576862_Timetable_-_2026-02,Southbound,1
302,Weekday,1768__201037_Timetable_-_2026-02,Whitby Station,1,201037_Timetable_-_2026-02,100.0.2515576862_Timetable_-_2026-02,Southbound,1
302,Weekday,1769__201069_Timetable_-_2026-02,North Campus,0,201069_Timetable_-_2026-02,100.0.2515576861_Timetable_-_2026-02,Northbound,1
407,Weekday,176__401074_Timetable_-_2026-02,A - Raleigh via Colonel Sam,1,401074_Timetable_-_2026-02,100.0.25155726414_Timetable_-_2026-02,Southbound,1
392,Weekday,1770__201042_Timetable_-_2026-02,Ontario Shores,1,201042_Timetable_-_2026-02,100.0.2515577201_Timetable_-_2026-02,Southbound,1
392,Weekday,1771__201069_Timetable_-_2026-02,Ontario Shores,1,201069_Timetable_-_2026-02,100.0.2515577201_Timetable_-_2026-02,Southbound,1
302,Weekday,1772__201046_Timetable_-_2026-02,North Campus,0,201046_Timetable_-_2026-02,100.0.2515576861_Timetable_-_2026-02,Northbound,1
302,Weekday,1773__201034_Timetable_-_2026-02,C - Whitby Station,1,201034_Timetable_-_2026-02,100.0.2515576864_Timetable_-_2026-02,Southbound,1
302,Weekday,1774__201069_Timetable_-_2026-02,B - Anderson,0,201069_Timetable_-_2026-02,100.0.2594469366_Timetable_-_2026-02,Northbound,1
392,Weekday,1775__201011_Timetable_-_2026-02,Ontario Shores,1,201011_Timetable_-_2026-02,100.0.2515577201_Timetable_-_2026-02,Southbound,1
392,Weekday,1776__201011_Timetable_-_2026-02,Ontario Shores,1,201011_Timetable_-_2026-02,100.0.2515577201_Timetable_-_2026-02,Southbound,1
392,Weekday,1777__201042_Timetable_-_2026-02,Whitby Station,0,201042_Timetable_-_2026-02,100.0.2515577202_Timetable_-_2026-02,Northbound,1
392,Weekday,1778__201011_Timetable_-_2026-02,Ontario Shores,1,201011_Timetable_-_2026-02,100.0.2515577201_Timetable_-_2026-02,Southbound,1
392,Weekday,1779__201011_Timetable_-_2026-02,Ontario Shores,1,201011_Timetable_-_2026-02,100.0.2515577201_Timetable_-_2026-02,Southbound,1
407,Weekday,177__401006_Timetable_-_2026-02,Raleigh,1,401006_Timetable_-_2026-02,100.0.25155726413_Timetable_-_2026-02,Southbound,1
302,Weekday,1780__201034_Timetable_-_2026-02,C - North Campus,0,201034_Timetable_-_2026-02,100.0.2515576863_Timetable_-_2026-02,Northbound,1
392,Weekday,1781__201011_Timetable_-_2026-02,Ontario Shores,1,201011_Timetable_-_2026-02,100.0.2515577201_Timetable_-_2026-02,Southbound,1
392,Weekday,1782__201069_Timetable_-_2026-02,Ontario Shores,1,201069_Timetable_-_2026-02,100.0.2515577201_Timetable_-_2026-02,Southbound,1
302,Weekday,1783__201068_Timetable_-_2026-02,Whitby Station,1,201068_Timetable_-_2026-02,100.0.2515576862_Timetable_-_2026-02,Southbound,1
302,Weekday,1784__201013_Timetable_-_2026-02,Whitby Station,1,201013_Timetable_-_2026-02,100.0.2515576862_Timetable_-_2026-02,Southbound,1
302,Weekday,1785__201046_Timetable_-_2026-02,Whitby Station,1,201046_Timetable_-_2026-02,100.0.2515576862_Timetable_-_2026-02,Southbound,1
392,Weekday,1786__201011_Timetable_-_2026-02,Whitby Station,0,201011_Timetable_-_2026-02,100.0.2515577202_Timetable_-_2026-02,Northbound,1
302,Weekday,1787__201034_Timetable_-_2026-02,North Campus,0,201034_Timetable_-_2026-02,100.0.2515576861_Timetable_-_2026-02,Northbound,1
392,Weekday,1788__201069_Timetable_-_2026-02,Whitby Station,0,201069_Timetable_-_2026-02,100.0.2515577202_Timetable_-_2026-02,Northbound,1
302,Weekday,1789__201034_Timetable_-_2026-02,Whitby Station,1,201034_Timetable_-_2026-02,100.0.2515576862_Timetable_-_2026-02,Southbound,1
407,Weekday,178__401006_Timetable_-_2026-02,North Campus,0,401006_Timetable_-_2026-02,100.0.24459869411_Timetable_-_2026-02,Northbound,1
392,Weekday,1790__201011_Timetable_-_2026-02,Ontario Shores,1,201011_Timetable_-_2026-02,100.0.2515577201_Timetable_-_2026-02,Southbound,1
302,Weekday,1791__201046_Timetable_-_2026-02,Whitby Station,1,201046_Timetable_-_2026-02,100.0.2515576862_Timetable_-_2026-02,Southbound,1
392,Weekday,1792__201069_Timetable_-_2026-02,Ontario Shores,1,201069_Timetable_-_2026-02,100.0.2515577201_Timetable_-_2026-02,Southbound,1
302,Weekday,1793__201013_Timetable_-_2026-02,C - Whitby Station,1,201013_Timetable_-_2026-02,100.0.2515576864_Timetable_-_2026-02,Southbound,1
392,Weekday,1794__201011_Timetable_-_2026-02,Ontario Shores,1,201011_Timetable_-_2026-02,100.0.2515577201_Timetable_-_2026-02,Southbound,1
302,Weekday,1795__201066_Timetable_-_2026-02,Whitby Station,1,201066_Timetable_-_2026-02,100.0.2515576862_Timetable_-_2026-02,Southbound,1
302,Weekday,1796__201046_Timetable_-_2026-02,Whitby Station,1,201046_Timetable_-_2026-02,100.0.2515576862_Timetable_-_2026-02,Southbound,1
392,Weekday,1797__201011_Timetable_-_2026-02,Whitby Station,0,201011_Timetable_-_2026-02,100.0.2515577202_Timetable_-_2026-02,Northbound,1
302,Weekday,1798__201011_Timetable_-_2026-02,C - North Campus,0,201011_Timetable_-_2026-02,100.0.2515576863_Timetable_-_2026-02,Northbound,1
302,Weekday,1799__201069_Timetable_-_2026-02,Whitby Station,1,201069_Timetable_-_2026-02,100.0.2515576862_Timetable_-_2026-02,Southbound,1
407,Weekday,179__401073_Timetable_-_2026-02,D - North Campus via Nonquon,0,401073_Timetable_-_2026-02,100.0.24459869412_Timetable_-_2026-02,Northbound,1
403,Weekday,17__401029_Timetable_-_2026-02,Oshawa Centre Terminal,0,401029_Timetable_-_2026-02,100.0.1046829277_Timetable_-_2026-02,Northbound,1
302,Weekday,1800__201012_Timetable_-_2026-02,North Campus,0,201012_Timetable_-_2026-02,100.0.2515576861_Timetable_-_2026-02,Northbound,1
302,Weekday,1801__201068_Timetable_-_2026-02,North Campus,0,201068_Timetable_-_2026-02,100.0.2515576861_Timetable_-_2026-02,Northbound,1
302,Weekday,1802__201013_Timetable_-_2026-02,North Campus,0,201013_Timetable_-_2026-02,100.0.2515576861_Timetable_-_2026-02,Northbound,1
302,Weekday,1803__201034_Timetable_-_2026-02,North Campus,0,201034_Timetable_-_2026-02,100.0.2515576861_Timetable_-_2026-02,Northbound,1
302,Weekday,1804__201066_Timetable_-_2026-02,Whitby Station,1,201066_Timetable_-_2026-02,100.0.2515576862_Timetable_-_2026-02,Southbound,1
392,Weekday,1805__201042_Timetable_-_2026-02,Ontario Shores,1,201042_Timetable_-_2026-02,100.0.2515577201_Timetable_-_2026-02,Southbound,1
302,Weekday,1806__201037_Timetable_-_2026-02,Whitby Station,1,201037_Timetable_-_2026-02,100.0.2515576862_Timetable_-_2026-02,Southbound,1
302,Weekday,1807__201037_Timetable_-_2026-02,Whitby Station,1,201037_Timetable_-_2026-02,100.0.2515576862_Timetable_-_2026-02,Southbound,1
302,Weekday,1808__201066_Timetable_-_2026-02,North Campus,0,201066_Timetable_-_2026-02,100.0.2515576861_Timetable_-_2026-02,Northbound,1
392,Weekday,1809__201069_Timetable_-_2026-02,Ontario Shores,1,201069_Timetable_-_2026-02,100.0.2515577201_Timetable_-_2026-02,Southbound,1
407,Weekday,180__401073_Timetable_-_2026-02,A - Raleigh via Colonel Sam,1,401073_Timetable_-_2026-02,100.0.25155726414_Timetable_-_2026-02,Southbound,1
392,Weekday,1810__201042_Timetable_-_2026-02,Whitby Station,0,201042_Timetable_-_2026-02,100.0.2515577202_Timetable_-_2026-02,Northbound,1
302,Weekday,1811__201038_Timetable_-_2026-02,North Campus,0,201038_Timetable_-_2026-02,100.0.2515576865_Timetable_-_2026-02,Northbound,1
302,Weekday,1812__201046_Timetable_-_2026-02,North Campus,0,201046_Timetable_-_2026-02,100.0.2515576861_Timetable_-_2026-02,Northbound,1
392,Weekday,1813__201042_Timetable_-_2026-02,Ontario Shores,1,201042_Timetable_-_2026-02,100.0.2515577201_Timetable_-_2026-02,Southbound,1
302,Weekday,1814__201034_Timetable_-_2026-02,North Campus,0,201034_Timetable_-_2026-02,100.0.2515576861_Timetable_-_2026-02,Northbound,1
302,Weekday,1816__201010_Timetable_-_2026-02,C - Whitby Station,1,201010_Timetable_-_2026-02,100.0.2515576864_Timetable_-_2026-02,Southbound,1
302,Weekday,1817__201068_Timetable_-_2026-02,Whitby Station,1,201068_Timetable_-_2026-02,100.0.2515576862_Timetable_-_2026-02,Southbound,1
302,Weekday,1818__201068_Timetable_-_2026-02,Whitby Station,1,201068_Timetable_-_2026-02,100.0.2515576862_Timetable_-_2026-02,Southbound,1
302,Weekday,1819__201046_Timetable_-_2026-02,C - Whitby Station,1,201046_Timetable_-_2026-02,100.0.2515576864_Timetable_-_2026-02,Southbound,1
407,Weekday,181__401022_Timetable_-_2026-02,Raleigh,1,401022_Timetable_-_2026-02,100.0.25155726413_Timetable_-_2026-02,Southbound,1
302,Weekday,1820__201066_Timetable_-_2026-02,Whitby Station,1,201066_Timetable_-_2026-02,100.0.2515576862_Timetable_-_2026-02,Southbound,1
302,Weekday,1821__201068_Timetable_-_2026-02,North Campus,0,201068_Timetable_-_2026-02,100.0.2515576861_Timetable_-_2026-02,Northbound,1
302,Weekday,1822__201012_Timetable_-_2026-02,Whitby Station,1,201012_Timetable_-_2026-02,100.0.2515576862_Timetable_-_2026-02,Southbound,1
302,Weekday,1823__201034_Timetable_-_2026-02,North Campus,0,201034_Timetable_-_2026-02,100.0.2515576861_Timetable_-_2026-02,Northbound,1
392,Weekday,1824__201011_Timetable_-_2026-02,Whitby Station,0,201011_Timetable_-_2026-02,100.0.2515577202_Timetable_-_2026-02,Northbound,1
302,Weekday,1825__201037_Timetable_-_2026-02,North Campus,0,201037_Timetable_-_2026-02,100.0.2515576861_Timetable_-_2026-02,Northbound,1
302,Weekday,1826__401026_Timetable_-_2026-02,North Campus,0,401026_Timetable_-_2026-02,100.0.2515576861_Timetable_-_2026-02,Northbound,1
392,Weekday,1827__201042_Timetable_-_2026-02,Whitby Station,0,201042_Timetable_-_2026-02,100.0.2515577202_Timetable_-_2026-02,Northbound,1
302,Weekday,1828__201013_Timetable_-_2026-02,North Campus,0,201013_Timetable_-_2026-02,100.0.2515576861_Timetable_-_2026-02,Northbound,1
392,Weekday,1829__201011_Timetable_-_2026-02,Whitby Station,0,201011_Timetable_-_2026-02,100.0.2515577202_Timetable_-_2026-02,Northbound,1
407,Weekday,182__401022_Timetable_-_2026-02,North Campus,0,401022_Timetable_-_2026-02,100.0.24459869411_Timetable_-_2026-02,Northbound,1
392,Weekday,1830__201042_Timetable_-_2026-02,Ontario Shores,1,201042_Timetable_-_2026-02,100.0.2515577201_Timetable_-_2026-02,Southbound,1
302,Weekday,1831__201046_Timetable_-_2026-02,Whitby Station,1,201046_Timetable_-_2026-02,100.0.2515576862_Timetable_-_2026-02,Southbound,1
302,Weekday,1832__201046_Timetable_-_2026-02,Whitby Station,1,201046_Timetable_-_2026-02,100.0.2515576862_Timetable_-_2026-02,Southbound,1
302,Weekday,1833__201046_Timetable_-_2026-02,North Campus,0,201046_Timetable_-_2026-02,100.0.2515576861_Timetable_-_2026-02,Northbound,1
302,Weekday,1834__201068_Timetable_-_2026-02,North Campus,0,201068_Timetable_-_2026-02,100.0.2515576861_Timetable_-_2026-02,Northbound,1
392,Weekday,1835__201042_Timetable_-_2026-02,Ontario Shores,1,201042_Timetable_-_2026-02,100.0.2515577201_Timetable_-_2026-02,Southbound,1
392,Weekday,1836__201069_Timetable_-_2026-02,Whitby Station,0,201069_Timetable_-_2026-02,100.0.2515577202_Timetable_-_2026-02,Northbound,1
302,Weekday,1837__201046_Timetable_-_2026-02,North Campus,0,201046_Timetable_-_2026-02,100.0.2515576861_Timetable_-_2026-02,Northbound,1
392,Weekday,1838__201011_Timetable_-_2026-02,Ontario Shores,1,201011_Timetable_-_2026-02,100.0.2515577201_Timetable_-_2026-02,Southbound,1
302,Weekday,1839__201065_Timetable_-_2026-02,Whitby Station,1,201065_Timetable_-_2026-02,100.0.2515576862_Timetable_-_2026-02,Southbound,1
407,Weekday,183__401031_Timetable_-_2026-02,D - North Campus via Nonquon,0,401031_Timetable_-_2026-02,100.0.24459869412_Timetable_-_2026-02,Northbound,1
302,Weekday,1840__201012_Timetable_-_2026-02,North Campus,0,201012_Timetable_-_2026-02,100.0.2515576861_Timetable_-_2026-02,Northbound,1
302,Weekday,1841__201012_Timetable_-_2026-02,North Campus,0,201012_Timetable_-_2026-02,100.0.2515576861_Timetable_-_2026-02,Northbound,1
112,Weekday,1843__201001_Timetable_-_2026-02,Taunton via Alexander  Knox,0,201001_Timetable_-_2026-02,100.0.2594468401_Timetable_-_2026-02,Northbound,1
112,Weekday,1844__201047_Timetable_-_2026-02,Pickering Parkway via Alexander Knox,1,201047_Timetable_-_2026-02,100.0.2594468402_Timetable_-_2026-02,Southbound,1
112,Weekday,1845__201073_Timetable_-_2026-02,Taunton via Alexander  Knox,0,201073_Timetable_-_2026-02,100.0.2594468401_Timetable_-_2026-02,Northbound,1
112,Weekday,1846__201077_Timetable_-_2026-02,Pickering Parkway via Alexander Knox,1,201077_Timetable_-_2026-02,100.0.2594468402_Timetable_-_2026-02,Southbound,1
118,Weekday,1847__201001_Timetable_-_2026-02,Pickering Parkway Terminal,1,201001_Timetable_-_2026-02,100.0.2594471373_Timetable_-_2026-02,Southbound,1
118,Weekday,1848__201094_Timetable_-_2026-02,Taunton,0,201094_Timetable_-_2026-02,100.0.2594471371_Timetable_-_2026-02,Northbound,1
118,Weekday,1849__201047_Timetable_-_2026-02,Taunton,0,201047_Timetable_-_2026-02,100.0.2594471371_Timetable_-_2026-02,Northbound,1
407,Weekday,184__401031_Timetable_-_2026-02,A - Raleigh via Colonel Sam,1,401031_Timetable_-_2026-02,100.0.25155726414_Timetable_-_2026-02,Southbound,1
112,Weekday,1850__201073_Timetable_-_2026-02,Taunton via Alexander  Knox,0,201073_Timetable_-_2026-02,100.0.2594468401_Timetable_-_2026-02,Northbound,1
118,Weekday,1851__201073_Timetable_-_2026-02,Pickering Parkway Terminal,1,201073_Timetable_-_2026-02,100.0.2594471373_Timetable_-_2026-02,Southbound,1
112,Weekday,1852__201073_Timetable_-_2026-02,Taunton via Alexander  Knox,0,201073_Timetable_-_2026-02,100.0.2594468401_Timetable_-_2026-02,Northbound,1
112,Weekday,1853__201093_Timetable_-_2026-02,Pickering Parkway via Alexander Knox,1,201093_Timetable_-_2026-02,100.0.2594468402_Timetable_-_2026-02,Southbound,1
112,Weekday,1854__201052_Timetable_-_2026-02,Taunton via Alexander  Knox,0,201052_Timetable_-_2026-02,100.0.2594468401_Timetable_-_2026-02,Northbound,1
118,Weekday,1855__201002_Timetable_-_2026-02,Pickering Parkway Terminal,1,201002_Timetable_-_2026-02,100.0.2594471373_Timetable_-_2026-02,Southbound,1
118,Weekday,1856__201002_Timetable_-_2026-02,Pickering Parkway Terminal,1,201002_Timetable_-_2026-02,100.0.2594471373_Timetable_-_2026-02,Southbound,1
118,Weekday,1857__201073_Timetable_-_2026-02,Pickering Parkway Terminal,1,201073_Timetable_-_2026-02,100.0.2594471373_Timetable_-_2026-02,Southbound,1
112,Weekday,1858__201002_Timetable_-_2026-02,Taunton via Alexander  Knox,0,201002_Timetable_-_2026-02,100.0.2594468401_Timetable_-_2026-02,Northbound,1
118,Weekday,1859__201073_Timetable_-_2026-02,Pickering Parkway Terminal,1,201073_Timetable_-_2026-02,100.0.2594471373_Timetable_-_2026-02,Southbound,1
407,Weekday,185__401025_Timetable_-_2026-02,Raleigh,1,401025_Timetable_-_2026-02,100.0.25155726413_Timetable_-_2026-02,Southbound,1
118,Weekday,1860__201052_Timetable_-_2026-02,Pickering Parkway Terminal,1,201052_Timetable_-_2026-02,100.0.2594471373_Timetable_-_2026-02,Southbound,1
118,Weekday,1861__201094_Timetable_-_2026-02,Taunton,0,201094_Timetable_-_2026-02,100.0.2594471371_Timetable_-_2026-02,Northbound,1
112,Weekday,1862__201093_Timetable_-_2026-02,Pickering Parkway via Alexander Knox,1,201093_Timetable_-_2026-02,100.0.2594468402_Timetable_-_2026-02,Southbound,1
112,Weekday,1863__201094_Timetable_-_2026-02,Pickering Parkway via Alexander Knox,1,201094_Timetable_-_2026-02,100.0.2594468402_Timetable_-_2026-02,Southbound,1
118,Weekday,1864__201094_Timetable_-_2026-02,Taunton,0,201094_Timetable_-_2026-02,100.0.2594471371_Timetable_-_2026-02,Northbound,1
112,Weekday,1865__201071_Timetable_-_2026-02,Taunton via Alexander  Knox,0,201071_Timetable_-_2026-02,100.0.2594468401_Timetable_-_2026-02,Northbound,1
112,Weekday,1866__201001_Timetable_-_2026-02,Pickering Parkway via Alexander Knox,1,201001_Timetable_-_2026-02,100.0.2594468402_Timetable_-_2026-02,Southbound,1
112,Weekday,1867__201003_Timetable_-_2026-02,Pickering Parkway via Alexander Knox,1,201003_Timetable_-_2026-02,100.0.2594468402_Timetable_-_2026-02,Southbound,1
118,Weekday,1868__201001_Timetable_-_2026-02,Taunton,0,201001_Timetable_-_2026-02,100.0.2594471371_Timetable_-_2026-02,Northbound,1
118,Weekday,1869__201093_Timetable_-_2026-02,Pickering Parkway Terminal,1,201093_Timetable_-_2026-02,100.0.2594471373_Timetable_-_2026-02,Southbound,1
407,Weekday,186__401025_Timetable_-_2026-02,North Campus,0,401025_Timetable_-_2026-02,100.0.24459869411_Timetable_-_2026-02,Northbound,1
118,Weekday,1870__201047_Timetable_-_2026-02,Pickering Parkway Terminal,1,201047_Timetable_-_2026-02,100.0.2594471373_Timetable_-_2026-02,Southbound,1
112,Weekday,1871__201073_Timetable_-_2026-02,Taunton via Alexander  Knox,0,201073_Timetable_-_2026-02,100.0.2594468401_Timetable_-_2026-02,Northbound,1
118,Weekday,1872__201071_Timetable_-_2026-02,Taunton,0,201071_Timetable_-_2026-02,100.0.2594471371_Timetable_-_2026-02,Northbound,1
118,Weekday,1873__201004_Timetable_-_2026-02,Pickering Parkway Terminal,1,201004_Timetable_-_2026-02,100.0.2594471373_Timetable_-_2026-02,Southbound,1
112,Weekday,1874__201071_Timetable_-_2026-02,Pickering Parkway via Alexander Knox,1,201071_Timetable_-_2026-02,100.0.2594468402_Timetable_-_2026-02,Southbound,1
112,Weekday,1875__201002_Timetable_-_2026-02,Pickering Parkway via Alexander Knox,1,201002_Timetable_-_2026-02,100.0.2594468402_Timetable_-_2026-02,Southbound,1
112,Weekday,1876__201093_Timetable_-_2026-02,Taunton via Alexander  Knox,0,201093_Timetable_-_2026-02,100.0.2594468401_Timetable_-_2026-02,Northbound,1
112,Weekday,1877__201001_Timetable_-_2026-02,Taunton via Alexander  Knox,0,201001_Timetable_-_2026-02,100.0.2594468401_Timetable_-_2026-02,Northbound,1
112,Weekday,1878__201093_Timetable_-_2026-02,Pickering Parkway via Alexander Knox,1,201093_Timetable_-_2026-02,100.0.2594468402_Timetable_-_2026-02,Southbound,1
118,Weekday,1879__201052_Timetable_-_2026-02,Pickering Parkway Terminal,1,201052_Timetable_-_2026-02,100.0.2594471373_Timetable_-_2026-02,Southbound,1
407,Weekday,187__401024_Timetable_-_2026-02,North Campus,0,401024_Timetable_-_2026-02,100.0.24459869411_Timetable_-_2026-02,Northbound,1
118,Weekday,1880__201073_Timetable_-_2026-02,Pickering Parkway Terminal,1,201073_Timetable_-_2026-02,100.0.2594471373_Timetable_-_2026-02,Southbound,1
